UserID,City,State,Country,ZipCode,DegreeType,Major,GraduationDate,WorkHistoryCount,TotalYearsExperience,CurrentlyEmployed,ManagedOthers,ManagedHowMany,MajorCategoryID
1174656,Alorton,IL,US,62207,Bachelor's,Electrical Engineering Technology,2000-01-01 00:00:00,5,15.0,,No,0,179.0
1177410,Zion,IL,US,60099,Master's,navy and an Honorable discharge. Total service,2000-01-01 00:00:00,5,17.0,No,No,0,156.0
1178499,Pontiac,IL,US,61764,High School,Not Applicable,2002-01-01 00:00:00,4,10.0,Yes,No,0,0.0
1178653,Streamwood,IL,US,60107,Bachelor's,Nursing,1989-01-01 00:00:00,6,14.0,Yes,No,0,130.0
1180007,Chicago,IL,US,60636,Bachelor's,Business Administration,2011-12-01 00:00:00,2,17.0,,No,0,80.0
1181103,Belleville,IL,US,62220,Master's,Marriage and Family Counseling,2011-01-01 00:00:00,6,8.0,Yes,No,0,117.0
1181595,Belleville,IL,US,62221,Bachelor's,Accounting,2010-12-01 00:00:00,5,10.0,Yes,No,0,44.0
1181942,Mount Olive,IL,US,62069,Associate's,Nursing Program,2009-12-01 00:00:00,3,14.0,,No,0,76.0
1182577,Westchester,IL,US,60154,High School,High school,2007-05-01 00:00:00,2,5.0,Yes,No,0,167.0
1183096,Park Forest,IL,US,60466,Associate's,Medical Insurance Coding Specialist/Coder,,3,7.0,Yes,No,0,180.0
1183852,Bloomington,IL,US,61704,High School,,1974-05-01 00:00:00,1,14.0,Yes,No,0,
1184937,Bridgeview,IL,US,60455,Associate's,business/management,2006-01-01 00:00:00,3,7.0,No,Yes,50,21.0
1185622,Rolling Meadows,IL,US,60008,Vocational,Culinary Arts/Chef Training,1998-12-01 00:00:00,3,10.0,No,No,0,111.0
1186202,Chicago,IL,US,60610,Master's,,,7,15.0,Yes,No,0,
1187215,Chicago,IL,US,60656,Bachelor's,Computer Science,,9,9.0,Yes,No,0,98.0
1188749,Lisle,IL,US,60532,Bachelor's,,,7,23.0,,No,0,
1190476,Wood Dale,IL,US,60191,Bachelor's,Construction Management,2009-12-01 00:00:00,3,4.0,Yes,No,0,114.0
1190735,Berwyn,IL,US,60402,Bachelor's,"Psychology, General",2011-05-01 00:00:00,3,5.0,Yes,No,0,35.0
1190981,Gurnee,IL,US,60031,Bachelor's,,,4,12.0,Yes,No,0,
1191281,Chicago,IL,US,60631,High School,Not Applicable,1987-01-01 00:00:00,3,23.0,Yes,No,0,0.0
1191368,Chicago,IL,US,60644,,,2002-06-01 00:00:00,4,9.0,No,No,0,
1191984,Schaumburg,IL,US,60173,High School,Not Applicable,1985-01-01 00:00:00,10,25.0,Yes,No,0,0.0
1192514,Manteno,IL,US,60950,Associate's,Business,2011-05-01 00:00:00,4,7.0,Yes,Yes,25,21.0
1193382,Chicago,IL,US,60624,,Mediacal Assistance Program,2004-01-01 00:00:00,2,9.0,,No,0,76.0
1194125,Des Plaines,IL,US,60016,High School,Not Applicable,1973-03-01 00:00:00,3,38.0,No,No,0,0.0
1195105,Chicago,IL,US,60657,Master's,Biotechnology and Chemical Science,2011-01-01 00:00:00,4,6.0,No,No,0,98.0
1195927,Channahon,IL,US,60410,Bachelor's,Criminal and Social Justice,2007-01-01 00:00:00,3,2.0,Yes,No,0,111.0
1196460,Glen Carbon,IL,US,62034,,Word processing,1987-09-01 00:00:00,5,23.0,No,Yes,8,162.0
1198157,Shorewood,IL,US,60404,Bachelor's,Sociology,2007-12-01 00:00:00,8,11.0,No,No,0,0.0
1198181,McHenry,IL,US,60051,High School,Not Applicable,2009-01-01 00:00:00,2,5.0,Yes,No,0,0.0
1198474,Bartlett,IL,US,60103,,Marketing Mid Management,1976-06-01 00:00:00,6,24.0,No,Yes,75,23.0
1198681,Chicago,IL,US,60619,Vocational,Carpentry,,5,13.0,Yes,Yes,20,0.0
1199688,Aurora,IL,US,60504,High School,,2010-05-01 00:00:00,2,2.0,Yes,No,0,
1200383,Itasca,IL,US,60143,Bachelor's,Communications,1996-05-01 00:00:00,4,15.0,Yes,Yes,1,124.0
1203993,Joliet,IL,US,60433,,,,6,10.0,No,Yes,5,
1204203,McHenry,IL,US,60050,Bachelor's,Journalism and Mass Communication,2009-01-01 00:00:00,2,11.0,Yes,No,0,194.0
1204496,Chicago,IL,US,60617,Associate's,Nursing,2012-08-01 00:00:00,5,9.0,Yes,Yes,10,130.0
1205340,Grayslake,IL,US,60030,High School,Not Applicable,2009-01-01 00:00:00,5,33.0,No,No,0,0.0
1206790,Chicago,IL,US,60609,,,,0,,No,No,0,
1207690,Chicago,IL,US,60643,,,,5,5.0,No,No,0,
1209192,Palatine,IL,US,60067,Bachelor's,Merchandising,,5,24.0,Yes,Yes,12,17.0
1209417,Northlake,IL,US,60164,,English Language,,2,2.0,No,Yes,30,40.0
1210954,Chicago,IL,US,60620,Master's,Social Work,2009-05-01 00:00:00,5,11.0,Yes,Yes,30,141.0
1211567,Chicago,IL,US,60623,Bachelor's,Criminal Justice,2011-03-01 00:00:00,3,8.0,No,No,0,111.0
1211590,Chicago,IL,US,60628,,,,3,14.0,No,No,0,
1212318,McHenry,IL,US,60051,,,,4,27.0,Yes,No,0,
1213623,Chicago,IL,US,60649,Bachelor's,Nursing,2011-09-01 00:00:00,4,5.0,Yes,Yes,30,130.0
1214470,Cicero,IL,US,60804,,"Business Administration and Management, General",,3,14.0,No,No,0,80.0
1216599,Evanston,IL,US,60202,,,2011-12-01 00:00:00,9,19.0,Yes,Yes,20,
1217439,Lansing,IL,US,60438,,Echcardiology,2013-05-01 00:00:00,2,1.0,No,No,0,0.0
1218520,Harwood Heights,IL,US,60706,,,1992-10-01 00:00:00,8,19.0,Yes,No,0,
1218734,Chicago,IL,US,60655,Bachelor's,English,2007-12-01 00:00:00,3,11.0,No,No,0,40.0
1221184,Cicero,IL,US,60804,,Medical,1999-08-01 00:00:00,3,8.0,No,No,0,30.0
1221710,Homewood,IL,US,60430,Master's,"Educational Leadership and Administration, General",2011-08-01 00:00:00,5,31.0,Yes,Yes,20,80.0
1222190,Chicago,IL,US,60639,,,,5,14.0,No,Yes,10,
1222654,Chicago,IL,US,60620,,,2013-05-01 00:00:00,3,12.0,Yes,No,0,
1223254,Downers Grove,IL,US,60516,Bachelor's,Illustration,1988-12-01 00:00:00,0,,No,Yes,5,0.0
1223753,Elmwood Park,IL,US,60707,Bachelor's,Economics,2009-12-01 00:00:00,3,9.0,Yes,No,0,0.0
1224217,Chicago,IL,US,60645,High School,Not Applicable,1993-06-01 00:00:00,7,17.0,No,Yes,25,0.0
1224469,Lake Villa,IL,US,60046,Bachelor's,Construction Management,,7,12.0,Yes,Yes,2,114.0
1226670,Woodstock,IL,US,60098,Associate's,Business Management,2003-05-01 00:00:00,12,17.0,No,No,0,21.0
1229859,Lake in the Hills,IL,US,60156,,,,4,6.0,,No,0,
1230509,Chicago,IL,US,60623,,,,5,19.0,Yes,Yes,15,
1231823,Naperville,IL,US,60564,Bachelor's,Sociology,2011-06-01 00:00:00,4,4.0,Yes,No,0,0.0
1232071,Chicago,IL,US,60644,,,,3,2.0,No,No,0,
1232357,Antioch,IL,US,60002,,,,4,9.0,Yes,Yes,3,
1232524,Zion,IL,US,60099,High School,Not Applicable,2000-06-01 00:00:00,4,10.0,Yes,Yes,6,0.0
1233149,Markham,IL,US,60428,,,,5,5.0,No,No,0,
1233600,Chicago,IL,US,60644,High School,Physical Sciences,1989-06-01 00:00:00,1,13.0,Yes,No,0,131.0
1235408,Naperville,IL,US,60564,Bachelor's,Education,1973-01-01 00:00:00,5,17.0,Yes,Yes,20,131.0
1236823,Round Lake,IL,US,60073,Bachelor's,,,10,14.0,Yes,No,0,
1237999,Joliet,IL,US,60432,High School,Not Applicable,,4,3.0,Yes,No,0,0.0
1239642,Chicago,IL,US,60625,,Communications,,10,23.0,Yes,No,0,124.0
1240221,Riverwoods,IL,US,60015,,,,0,,,No,0,
1242718,Chicago,IL,US,60644,Bachelor's,Mass Communications,2002-08-01 00:00:00,4,6.0,No,No,0,124.0
1246790,Matteson,IL,US,60443,High School,College/University Preparatory,1994-01-01 00:00:00,4,12.0,No,Yes,3,0.0
1248032,Springfield,IL,US,62702,,Basic Core Studies,2000-01-01 00:00:00,10,39.0,Yes,Yes,48,117.0
1249549,Chicago,IL,US,60649,,,,4,11.0,No,Yes,16,
1249624,North Chicago,IL,US,60064,High School,Not Applicable,1982-01-01 00:00:00,4,14.0,No,No,0,0.0
1252592,Naperville,IL,US,60540,Bachelor's,,,6,19.0,No,No,0,
1252678,Joliet,IL,US,60436,Bachelor's,Management Information Systems,2002-12-01 00:00:00,3,15.0,No,No,0,134.0
1252780,Chicago,IL,US,60617,Bachelor's,Sociology,2001-01-01 00:00:00,7,18.0,Yes,No,0,0.0
1253366,Fox Lake,IL,US,60020,,Certified Nursing Assistant,1998-01-01 00:00:00,4,12.0,Yes,No,0,130.0
1253696,Naperville,IL,US,60563,Master's,,2003-01-01 00:00:00,6,11.0,Yes,No,0,
1253842,Chicago,IL,US,60645,Master's,Information Technology,2009-05-01 00:00:00,2,7.0,No,No,0,134.0
1253854,Chicago,IL,US,60626,Bachelor's,Business,2008-05-01 00:00:00,3,5.0,Yes,No,0,21.0
1254517,Homewood,IL,US,60430,Bachelor's,Business and Administration,2005-01-01 00:00:00,6,19.0,No,No,0,80.0
1255752,Lake Zurich,IL,US,60047,Bachelor's,"Business Management, Industrial Management",1980-01-01 00:00:00,4,16.0,No,Yes,300,173.0
1257211,Chicago,IL,US,60615,High School,Business,2008-07-01 00:00:00,5,4.0,,No,0,21.0
1258991,Franklin Park,IL,US,60131,Associate's,"Business Administration and Management, General",2013-06-01 00:00:00,3,20.0,No,Yes,50,80.0
1261731,Wauconda,IL,US,60084,Associate's,,,8,12.0,,No,0,
1263990,Chicago,IL,US,60622,Master's,,2012-05-01 00:00:00,9,8.0,No,No,0,
1265446,Cicero,IL,US,60804,High School,Not Applicable,1986-06-01 00:00:00,4,13.0,No,No,0,0.0
1266737,Northbrook,IL,US,60062,Master's,"Business Administration and Management, General",,1,20.0,,No,0,80.0
1268514,Lake Villa,IL,US,60046,High School,Not Applicable,1995-01-01 00:00:00,6,21.0,Yes,No,0,0.0
1270992,Edwardsville,IL,US,62025,Bachelor's,Management and Economics,2006-12-01 00:00:00,6,9.0,Yes,Yes,50,17.0
1271407,Forest Park,IL,US,60130,Master's,Marketing,2007-12-01 00:00:00,2,8.0,Yes,Yes,3,23.0
1271927,Lebanon,IL,US,62254,Bachelor's,CCNA VOICE,,6,10.0,Yes,Yes,8,0.0
1273084,Gilberts,IL,US,60136,Bachelor's,Accounting and Finance,2005-12-01 00:00:00,6,14.0,Yes,Yes,5,79.0
1273827,Chicago,IL,US,60637,Associate's,Pre-Nursing Studies,2006-05-01 00:00:00,4,5.0,Yes,No,0,117.0
1274045,McHenry,IL,US,60051,Associate's,Accounting Specialist,,2,18.0,Yes,No,0,44.0
1276451,Chicago,IL,US,60616,Bachelor's,Political Science,2008-06-01 00:00:00,6,8.0,Yes,No,0,98.0
1276877,Chicago,IL,US,60657,Bachelor's,International Studies,2009-05-01 00:00:00,4,10.0,Yes,No,0,191.0
1278678,Lisle,IL,US,60532,High School,Not Applicable,2000-01-01 00:00:00,2,10.0,Yes,No,0,0.0
1281403,Glendale Heights,IL,US,60139,Associate's,Executive Secretarial Development,,5,9.0,,No,0,58.0
1282146,Chicago,IL,US,60649,Master's,Information Systems,1996-05-01 00:00:00,10,22.0,Yes,No,0,134.0
1282599,Chicago,IL,US,60647,,,2000-01-01 00:00:00,4,14.0,Yes,No,0,
1285189,Roselle,IL,US,60172,High School,Not Applicable,1984-01-01 00:00:00,2,12.0,,No,0,0.0
1285239,Chicago,IL,US,60628,High School,,1995-06-01 00:00:00,2,15.0,Yes,No,0,
1286565,Chicago,IL,US,60619,Master's,Communications Science & Disorders,,6,11.0,No,No,0,124.0
1286680,Richton Park,IL,US,60471,,,,2,14.0,No,Yes,6,
1287518,Chicago,IL,US,60605,High School,"Education, General",1989-06-01 00:00:00,6,18.0,Yes,Yes,25,131.0
1288822,Joliet,IL,US,60435,High School,Not Applicable,2001-01-01 00:00:00,3,2.0,No,No,0,0.0
1289002,Glenwood,IL,US,60425,Vocational,HVAC,2009-11-01 00:00:00,5,5.0,,No,0,186.0
1289485,Arlington Heights,IL,US,60004,Bachelor's,Communications,2003-05-01 00:00:00,8,23.0,Yes,No,0,124.0
1289629,Naperville,IL,US,60540,Bachelor's,Computer Information Systems,1998-05-01 00:00:00,6,14.0,,No,0,134.0
1290851,Chicago,IL,US,60651,Master's,Health Care Administration/Education,2010-01-01 00:00:00,3,21.0,Yes,Yes,22,131.0
1291017,Dowell,IL,US,62927,Associate's,Information Systems and Accounting,2009-07-01 00:00:00,6,15.0,Yes,Yes,25,134.0
1291985,Chicago,IL,US,60617,Bachelor's,Biology,1982-01-01 00:00:00,10,30.0,Yes,No,0,0.0
1292981,Oak Park,IL,US,60304,,,,6,22.0,Yes,No,0,
1294244,Oak Lawn,IL,US,60453,PhD,Doctor of Physical Therapy,2016-05-01 00:00:00,4,22.0,Yes,Yes,25,131.0
1295395,Streamwood,IL,US,60107,Master's,Accounting,2000-05-01 00:00:00,4,10.0,Yes,Yes,8,44.0
1297091,O Fallon,IL,US,62269,Bachelor's,Business Management,2013-12-01 00:00:00,5,9.0,Yes,Yes,5,21.0
1297291,Mokena,IL,US,60448,Bachelor's,Finance,,7,9.0,Yes,No,0,79.0
1297775,Chicago,IL,US,60645,Bachelor's,,2009-01-01 00:00:00,4,4.0,,No,0,
1300214,Godfrey,IL,US,62035,,Accounting,,5,13.0,No,Yes,15,44.0
1300664,Calumet City,IL,US,60409,High School,Not Applicable,1995-06-01 00:00:00,4,11.0,,No,0,0.0
1301817,Chicago,IL,US,60637,Bachelor's,Communications,2009-05-01 00:00:00,4,5.0,Yes,No,0,124.0
1301943,Volo,IL,US,60073,Bachelor's,Consumer Affairs,2007-05-01 00:00:00,4,10.0,Yes,No,0,109.0
1302280,Roselle,IL,US,60172,Bachelor's,Communications,1992-05-01 00:00:00,4,17.0,,No,0,124.0
1302634,Hillside,IL,US,60162,,,,3,4.0,No,No,0,
1302660,Flossmoor,IL,US,60422,Associate's,Business Administration,,6,9.0,No,Yes,30,80.0
1303728,Chicago,IL,US,60614,Bachelor's,Secondary Education,2006-05-01 00:00:00,6,12.0,Yes,No,0,131.0
1304629,Schaumburg,IL,US,60194,,databases,,2,8.0,Yes,No,0,0.0
1304806,Elgin,IL,US,60123,Vocational,Graphic Design,2006-08-01 00:00:00,6,8.0,Yes,Yes,22,81.0
1305525,Worth,IL,US,60482,High School,general,1982-06-01 00:00:00,3,15.0,No,Yes,25,35.0
1307602,Naperville,IL,US,60563,Bachelor's,,2005-01-01 00:00:00,6,11.0,Yes,No,0,
1308378,Schaumburg,IL,US,60193,,,,9,12.0,Yes,No,0,
1309305,Chicago,IL,US,60640,Associate's,Automotive Technology,2007-04-01 00:00:00,7,9.0,Yes,Yes,130,116.0
1310157,Chicago,IL,US,60621,High School,"Computer and Information Sciences, General",2014-06-01 00:00:00,3,6.0,,No,0,134.0
1310896,Chicago,IL,US,60620,Bachelor's,,2006-06-01 00:00:00,3,4.0,Yes,Yes,7,
1311208,Staunton,IL,US,62088,Associate's,Business Admin/Accounting,2004-05-01 00:00:00,5,10.0,Yes,No,0,44.0
1311331,Oak Park,IL,US,60302,Master's,HEALTH LAW & POLICY,2012-04-01 00:00:00,9,18.0,Yes,No,0,63.0
1312979,Wheeling,IL,US,60090,,Marketing,1997-06-01 00:00:00,6,27.0,Yes,Yes,6,23.0
1313937,Skokie,IL,US,60076,,,,5,30.0,,Yes,3,
1315752,Thornton,IL,US,60476,Associate's,Social Work,2014-01-01 00:00:00,3,7.0,No,Yes,10,141.0
1317315,Orland Park,IL,US,60462,PhD,Education,2000-05-01 00:00:00,7,12.0,Yes,Yes,25,131.0
1317495,Chicago,IL,US,60615,Master's,Management,2007-01-01 00:00:00,4,10.0,Yes,Yes,10,17.0
1318929,Chicago,IL,US,60643,Associate's,"Nursing/Registered Nurse (RN, ASN, BSN, MSN)",2001-05-01 00:00:00,10,10.0,No,No,0,39.0
1319687,Chicago,IL,US,60623,Associate's,Business administration,2013-01-01 00:00:00,5,12.0,Yes,Yes,8,80.0
1320949,Granite City,IL,US,62040,Associate's,Business Management,,6,15.0,Yes,No,0,21.0
1323352,Chicago,IL,US,60619,High School,,1996-06-01 00:00:00,3,6.0,Yes,Yes,6,
1324726,Downers Grove,IL,US,60515,,accounting,2012-04-01 00:00:00,2,12.0,Yes,Yes,20,44.0
1327763,Chicago,IL,US,60652,Associate's,Science and Computer,2010-01-01 00:00:00,6,11.0,Yes,Yes,30,98.0
1330009,Westchester,IL,US,60154,,,2008-07-01 00:00:00,4,9.0,Yes,No,0,
1332327,Chicago,IL,US,60630,,,,6,18.0,Yes,Yes,50,
1333625,Park Forest,IL,US,60466,Bachelor's,Business Administration,1983-06-01 00:00:00,3,15.0,Yes,No,0,80.0
1335366,Chicago,IL,US,60661,Bachelor's,Business Administration,2007-05-01 00:00:00,5,11.0,,No,0,80.0
1336142,Channahon,IL,US,60410,Master's,,,7,16.0,Yes,No,0,
1346620,Round Lake Heights,IL,US,60073,Master's,Counseling,1996-01-01 00:00:00,10,15.0,,No,0,0.0
1346765,Decatur,IL,US,62526,Bachelor's,,2013-01-01 00:00:00,4,12.0,No,No,0,
1347501,Palos Hills,IL,US,60465,,Business,2013-12-01 00:00:00,4,6.0,No,No,0,21.0
1348815,Newark,IL,US,60541,,,2006-04-01 00:00:00,4,6.0,No,Yes,2,
1349003,Richton Park,IL,US,60471,High School,Not Applicable,2000-01-01 00:00:00,3,9.0,Yes,No,0,0.0
1349506,Forest Park,IL,US,60130,Bachelor's,Business Administration/Management,2013-04-01 00:00:00,7,11.0,No,No,0,80.0
1350741,Calumet City,IL,US,60409,,,2002-01-01 00:00:00,1,13.0,No,No,0,
1351316,Oak Lawn,IL,US,60453,Bachelor's,Accounting and Financial Management,,5,30.0,Yes,Yes,50,69.0
1351469,Mount Prospect,IL,US,60056,Master's,,,4,14.0,Yes,No,0,
1354190,Waynesville,IL,US,61778,,,,0,,,No,0,
1354234,Chicago,IL,US,60614,Bachelor's,,2009-06-01 00:00:00,3,7.0,Yes,No,0,
1354473,Chicago Heights,IL,US,60411,Associate's,,1970-01-01 00:00:00,2,25.0,,No,0,
1358304,Crystal Lake,IL,US,60014,,Psychology,1999-01-01 00:00:00,6,18.0,Yes,Yes,30,173.0
1358878,Palatine,IL,US,60074,Associate's,Architectural Drafting Technology,1977-06-01 00:00:00,6,23.0,No,Yes,15,128.0
1359506,Naperville,IL,US,60564,Bachelor's,Communications,2012-05-01 00:00:00,5,9.0,Yes,No,0,124.0
1361561,Chicago,IL,US,60610,,,,0,,,No,0,
1361733,Winthrop Harbor,IL,US,60096,Associate's,General Studies,2011-05-01 00:00:00,3,12.0,Yes,Yes,6,117.0
1361879,Chicago,IL,US,60651,,Pharmacy technician,2010-01-01 00:00:00,5,14.0,Yes,No,0,164.0
1363068,Rolling Meadows,IL,US,60008,High School,Not Applicable,2003-01-01 00:00:00,2,8.0,Yes,Yes,1,0.0
1364518,Westmont,IL,US,60559,Associate's,MEDICAL TRANSCRIPTION,2010-11-01 00:00:00,1,1.0,Yes,No,0,30.0
1365020,Aurora,IL,US,60504,High School,GED,2009-01-01 00:00:00,2,4.0,No,No,0,0.0
1365447,Chicago,IL,US,60626,,,,5,11.0,No,No,0,
1368077,Evanston,IL,US,60201,,,,5,21.0,,No,0,
1368937,Chicago,IL,US,60644,High School,Not Applicable,,1,3.0,No,No,0,0.0
1371887,Chicago,IL,US,60634,Master's,Finance,1992-01-01 00:00:00,3,22.0,Yes,Yes,5,79.0
1372411,Plainfield,IL,US,60585,Bachelor's,Accounting and Finance,1997-03-01 00:00:00,7,24.0,Yes,Yes,5,79.0
1374484,Chicago,IL,US,60629,High School,Carpentry/Carpenter/ Architecture,1997-06-01 00:00:00,5,15.0,Yes,Yes,6,132.0
1374750,Aurora,IL,US,60506,Associate's,Business,2011-05-01 00:00:00,3,9.0,,No,0,21.0
1375616,Chicago,IL,US,60645,Master's,Computer Science,,5,7.0,No,No,0,98.0
1376955,Riverdale,IL,US,60827,Bachelor's,Marketing Management,2006-06-01 00:00:00,4,13.0,Yes,Yes,5,23.0
1379017,Berwyn,IL,US,60402,Bachelor's,Forensic Criminal Investigations,2010-05-01 00:00:00,3,7.0,Yes,Yes,3,111.0
1379481,Belleville,IL,US,62221,High School,Not Applicable,,5,17.0,Yes,Yes,15,0.0
1380955,Palos Hills,IL,US,60465,High School,Not Applicable,,5,21.0,Yes,No,0,0.0
1381931,Chicago,IL,US,60629,Associate's,Health Care Administration,2012-06-01 00:00:00,2,6.0,No,No,0,63.0
1382550,Country Club Hills,IL,US,60478,,Nursing,1992-09-01 00:00:00,6,22.0,Yes,Yes,10,130.0
1383501,Peoria,IL,US,61614,Bachelor's,Welding Engineering,2010-05-01 00:00:00,5,29.0,Yes,Yes,5,170.0
1384245,Rantoul,IL,US,61866,High School,Not Applicable,1990-06-01 00:00:00,6,12.0,Yes,No,0,0.0
1384433,Evergreen Park,IL,US,60805,,General Studies,,4,12.0,No,Yes,10,117.0
1384681,Chicago,IL,US,60628,,,,4,6.0,No,No,0,
1386603,Chicago,IL,US,60651,Associate's,CNS-Computer Network Systems,2013-06-01 00:00:00,3,6.0,No,No,0,101.0
1387943,Chicago,IL,US,60615,,Sociology,,3,14.0,Yes,No,0,0.0
1389577,Belleville,IL,US,62226,Vocational,Practical Nursing Program,1995-05-01 00:00:00,3,13.0,Yes,No,0,76.0
1390796,Saint Charles,IL,US,60175,Associate's,Microcomputer Specialist,2011-06-01 00:00:00,3,3.0,No,No,0,3.0
1392470,Saint Charles,IL,US,60174,Associate's,Early Childhood Education,2013-09-01 00:00:00,2,11.0,No,Yes,8,131.0
1394281,Freeport,IL,US,61032,,Business,,5,11.0,Yes,No,0,21.0
1394803,Chicago,IL,US,60640,Bachelor's,Kinesiology,1997-07-01 00:00:00,3,12.0,No,No,0,0.0
1396045,Maywood,IL,US,60153,,Accounting and Business/Management,,5,11.0,No,No,0,44.0
1396167,Chicago,IL,US,60651,Associate's,,,4,7.0,No,No,0,
1396645,Schaumburg,IL,US,60194,,,,2,11.0,,No,0,
1396886,Wheeling,IL,US,60090,,"Transportation Law, Business Management",1987-01-01 00:00:00,6,29.0,No,No,0,21.0
1398461,Chicago,IL,US,60634,,,,6,19.0,No,No,0,
1399185,Chicago,IL,US,60653,Vocational,Telecommunications Technology/Technician,2004-12-01 00:00:00,4,11.0,No,Yes,20,128.0
1402252,Chicago,IL,US,60644,High School,Not Applicable,1997-01-01 00:00:00,4,9.0,,No,0,0.0
1402740,Minooka,IL,US,60447,Bachelor's,Accounting,2012-02-01 00:00:00,3,13.0,Yes,No,0,44.0
1404895,Aurora,IL,US,60504,High School,Not Applicable,2005-01-01 00:00:00,5,9.0,Yes,No,0,0.0
1405605,Chicago,IL,US,60618,Bachelor's,Marketing and Accounting,1980-06-01 00:00:00,5,16.0,No,Yes,8,44.0
1406723,McHenry,IL,US,60050,High School,"math, science, metal shop, drafting and automotive",1987-06-01 00:00:00,9,24.0,No,Yes,30,98.0
1406804,Matteson,IL,US,60443,Bachelor's,,,4,17.0,No,Yes,10,
1406890,Palos Hills,IL,US,60465,Vocational,"Licensed Practical/Vocational Nurse Training (LPN, LVN, Cert",2000-07-01 00:00:00,6,7.0,Yes,Yes,30,107.0
1409012,Berkeley,IL,US,60163,Bachelor's,Accounting and Business/Management,1999-06-01 00:00:00,2,13.0,Yes,No,0,44.0
1409045,Park Forest,IL,US,60466,,Nurse/Nursing Assistant/Aide and Patient Care Assistant,2011-04-01 00:00:00,3,2.0,No,No,0,135.0
1411131,Chicago,IL,US,60653,,,,0,,,No,0,
1411940,Batavia,IL,US,60510,Bachelor's,Interior Design,1985-06-01 00:00:00,2,8.0,Yes,Yes,10,81.0
1413073,Chicago,IL,US,60656,High School,Not Applicable,1982-01-01 00:00:00,8,21.0,Yes,No,0,0.0
1413636,Schaumburg,IL,US,60193,High School,Not Applicable,1993-06-01 00:00:00,4,10.0,Yes,No,0,0.0
1415047,Annawan,IL,US,61234,High School,Not Applicable,2000-01-01 00:00:00,3,12.0,No,Yes,20,0.0
1416418,Wheaton,IL,US,60189,,Parks and Recreation,,5,28.0,Yes,No,0,0.0
1416763,Mundelein,IL,US,60060,Bachelor's,Psychology,2008-05-01 00:00:00,4,9.0,,No,0,173.0
1417903,Des Plaines,IL,US,60016,Bachelor's,Civil Engineering,1987-06-01 00:00:00,8,20.0,No,No,0,170.0
1418279,Romeoville,IL,US,60446,High School,,2010-05-01 00:00:00,3,5.0,Yes,No,0,
1419229,La Salle,IL,US,61301,High School,"Cosmetology/Cosmetologist, General/ACCOUNTING",2001-06-01 00:00:00,3,5.0,No,Yes,8,44.0
1421285,Chicago,IL,US,,Bachelor's,FINANCE,1998-01-01 00:00:00,5,13.0,Yes,No,0,79.0
1421982,Steger,IL,US,60475,Bachelor's,Technical Management,2008-06-01 00:00:00,7,10.0,,No,0,74.0
1422427,Cicero,IL,US,60804,Bachelor's,Criminal Law and Justoce,2013-05-01 00:00:00,2,5.0,Yes,No,0,111.0
1422691,Schaumburg,IL,US,60193,Bachelor's,Business and Engineering,2003-05-01 00:00:00,7,13.0,Yes,Yes,3,170.0
1422877,Maryville,IL,US,62062,,Design and Administration,2012-04-01 00:00:00,6,12.0,No,No,0,81.0
1422990,Chicago,IL,US,60620,Associate's,Nursing,2013-05-01 00:00:00,4,13.0,,No,0,130.0
1423508,Arlington Heights,IL,US,60004,,"Computer and Information Sciences, General",2004-06-01 00:00:00,5,6.0,No,Yes,15,134.0
1423622,Elgin,IL,US,60120,,,,6,10.0,Yes,No,0,
1427060,Downers Grove,IL,US,60515,Bachelor's,Finance and Accounting,1983-03-01 00:00:00,9,26.0,No,Yes,10,79.0
1427771,Crest Hill,IL,US,60403,Master's,Communication Studies / Psychology,1992-01-01 00:00:00,3,18.0,,No,0,194.0
1428482,Plainfield,IL,US,60544,Master's,Business Administration,1990-12-01 00:00:00,7,20.0,No,Yes,9,80.0
1429443,Glendale Heights,IL,US,60139,Master's,Business Administration,2011-04-01 00:00:00,4,7.0,Yes,No,0,80.0
1430671,Elk Grove Village,IL,US,60007,Bachelor's,Accountancy,,0,,No,Yes,4,0.0
1431983,Oswego,IL,US,60543,Bachelor's,Computer Animation,2007-06-01 00:00:00,2,8.0,Yes,No,0,110.0
1432087,Shorewood,IL,US,60404-9652,Bachelor's,Fiction Writing,,2,5.0,No,No,0,0.0
1432733,Chicago,IL,US,60645,,,,5,13.0,No,Yes,3,
1433321,Dolton,IL,US,60419,,,2004-01-01 00:00:00,2,10.0,No,No,0,
1433392,Maywood,IL,US,60153,Bachelor's,History,2009-05-01 00:00:00,6,20.0,Yes,Yes,42,0.0
1433702,East Peoria,IL,US,61611,Associate's,Arts & Science,2011-01-01 00:00:00,4,18.0,Yes,No,0,111.0
1434787,Hinsdale,IL,US,60521,High School,Not Applicable,2009-05-01 00:00:00,4,4.0,Yes,No,0,0.0
1437865,Franklin Park,IL,US,60131,Bachelor's,3D Animation and Visual Communication,2005-10-01 00:00:00,5,9.0,Yes,Yes,5,194.0
1438750,Clarendon Hills,IL,US,60514,,Project Management,,4,19.0,No,No,0,27.0
1439712,Skokie,IL,US,60076,High School,"accounting, basic computer",1987-06-01 00:00:00,6,8.0,No,Yes,15,110.0
1441271,Oswego,IL,US,60543,High School,Not Applicable,2005-05-01 00:00:00,3,5.0,No,No,0,0.0
1441284,Manteno,IL,US,60950,High School,Technology,1975-06-01 00:00:00,8,27.0,Yes,Yes,6,128.0
